"26126785","Acta tropica","2015","Identification through DNA barcoding of Tabanidae (Diptera) vectors of surra disease in India.","['Horse flies and deer flies are common names applied to members of the family Tabanidae (Diptera). Tabanid flies are pestiferous and of veterinary and medical importance, with about 244 species in India. They are major vectors of Trypanosoma evansi that causes trypanosomiasis (surra disease). Lack of stable morphological characters, and scarcity of taxonomic expertise, is major impediments for accurate species identification of these important pest and disease vectors. Molecular data, especially DNA barcode data, has been widely used in the identification of Diptera of economic importance. We evaluated the utility of DNA barcode data to discriminate the vectors of surra disease (trypanosomiasis) from India. We used barcode gap and reciprocal monophyly (neighbor-joining and Bayesian tree) criteria to analyze barcode data. A total of 46 specimens belonging to 7 species under four genera in two subfamilies were used for this study. DNA barcode data was not available previously for these species. Analysis revealed that all morphologically identifiable species can be discriminated using DNA barcoding data. Further, our study clearly demonstrated the presence of cryptic species in Chrysops dispar. Moreover, we revealed that closely related species without stable taxonomic distinguishing characters in the ""Tabanus striatus species complex"" can be discriminated using DNA barcode data.']","[]"
"26149541","Acta tropica","2015","Correlation of serum and dried blood spot results for quantitation of Schistosoma circulating anodic antigen: a proof of principle.","[""Circulating anodic antigen (CAA) testing is a powerful, increasingly-used tool for diagnosis of active schistosome infection. We sought to determine the feasibility and reliability of measuring CAA in blood spots collected on Whatman 903 protein saver cards, which are the predominant filter papers used worldwide for dried blood spot (DBS) research and clinical care. CAA was eluted from blood spots collected from 19 individuals onto Whatman 903 cards in Mwanza, Tanzania, and the assay was optimized to achieve CAA ratios comparable to those obtained from the spots' corresponding serum samples. The optimized assay was then used to determine the correlation of serum samples (n=16) with DBS from cards that had been stored for 8 years at ambient temperature. Using a DBS volume equivalent to approximately four times the quantity of serum, CAA testing in DBS had a sensitivity of 76% and a specificity of 79% compared to CAA testing in serum. CAA testing was reliable in samples eluted from Whatman 903 cards that had been stored for 8 years at ambient temperature. The overall kappa coefficient was 0.53 (standard error 0.17, p<0.001). We conclude that CAA can be reliably and accurately measured in DBS collected onto the filter paper that is most commonly used for clinical care and research, and that can be stored from prolonged periods of time. This finding opens new avenues for future work among more than 700million individuals living in areas worldwide in which schistosomes are endemic.""]","[]"
"26169761","Acta tropica","2015","Transmission of Enterobius vermicularis eggs through hands of school children in rural South Africa.","[""Enterobius vermicularis is a helminth that is difficult to control, is found globally, especially in crowded conditions, and can be transmitted from person to person by contaminated hands. A newly developed method for the quantification of helminth eggs on hands was tested among schoolchildren in a rural South African region to look at the role hands play in helminth infection, and to determine the risk factors for hand contamination. The study found 16.6% of participants' hands positive for helminth eggs, with E. vermicularis most commonly identified. Egg concentrations on hands ranged from 0 to 57 eggs/2 hands. Gender, toilet type used at home, and not reporting to wash hands with soap before eating were all associated with the presence of eggs on hands. The study highlights the need to improve sanitation facilities, and promote handwashing with soap in schools to prevent transmission of E. vermicularis.""]","[]"
"26184560","Acta tropica","2015","Comparative proteomic analysis of surface proteins of Trichinella spiralis muscle larvae and intestinal infective larvae.","['The critical step for Trichinella spiralis infection is that muscle larvae (ML) are activated to intestinal infective larvae (IIL) and invade intestinal epithelium to further develop. The IIL is its first invasive stage, surface proteins are directly exposed to host environment and are crucial for larval invasion and development. In this study, shotgun LC-MS/MS was used to analyze surface protein profiles of ML and IIL. Totally, 41 proteins common to both larvae, and 85 ML biased and 113 IIL biased proteins. Some proteins (e.g., putative scavenger receptor cysteine-rich domain protein and putative onchocystatin) were involved in host-parasite interactions. Gene ontology analysis revealed that proteins involved in generation of precursor metabolites and energy; and nucleobase, nucleoside, nucleotide and nucleic acid metabolic process were enriched in IIL at level 4. Some IIL biased proteins might play important role in larval invasion and development. qPCR results confirmed the high expression of some genes in IIL. Our study provides new insights into larval invasion, host-Trichinella interaction and for screening vaccine candidate antigens.']","[]"
"26187357","Acta tropica","2015","Redescription of Spirura guianensis (Nematoda: Spiruridae) from a rare South American Gracile Opossum.","['Spirura genus Blanchard, 1849 comprise of nematode parasites that infect primate and marsupial species. Although several taxonomical studies have shown that the infection by this species occurs primarily in the esophagus of primates, evidence for the occurrence of these parasites in other hosts (marsupials, rodents and bats) has become the subject of investigation by several groups. In this work, we describe the presence of Spirura guianensis Ortlepp, 1924 in the marsupial Gracilinanus agilis (Marsupialia: Didelphidae) found in the Pantanal of Mato Grosso do Sul state of Brazil. Structural characteristics of this nematode were identified using light microscopy (bright field and fluorescence stereomicroscopy) and scanning electron microscopy (SEM) approaches. Details of the surface topography such as cephalic projections, ventral boss, details of the caudal papillae and cuticular ornamentations were shown, providing taxonomic characteristics that may help in the establishment of diagnostic protocols. In addition, the presence of this species in a new host and new geographical area of Brazil provide grounds for a revision on the distribution of S. guianensis in South America.']","[]"
"26193424","Acta tropica","2015","Incidence of Trypanosoma cruzi infection in triatomines collected at Indio Mountains Research Station.","['Chagas disease, caused by the parasite Trypanosoma cruzi, is an emerging infectious disease in the United States. In our study, 24 out of 39 triatomines, from the specie Triatoma rubida, were infected with T. cruzi. Additionally, only the genotype TcI was characterized among the parasite specimens. Improved knowledge of local epidemiology is needed to prevent transmission of Chagas disease.']","[]"
"26200784","Acta tropica","2015","Homologous prime-boost strategy with TgPI-1 improves the immune response and protects highly susceptible mice against chronic Toxoplasma gondii infection.","[u'Subunit-based vaccines are safer than live or attenuated pathogen vaccines, although they are generally weak immunogens. Thus, proper combination of immunization strategies and adjuvants are needed to increase their efficacy. We have previously protected C3H/HeN mice from Toxoplasma gondii infection by immunization with the serine protease inhibitor-1 (TgPI-1) in combination with alum. In this work, we explore an original vaccination protocol that combines administration of recombinant TgPI-1 by intradermal and intranasal routes in order to enhance protection in the highly susceptible C57BL/6 strain. Mice primed intradermally with rTgPI-1 plus alum and boosted intranasally with rTgPI-1 plus CpG-ODN elicited a strong specific Th1/Th2 humoral response, along with a mucosal immune response characterized by specific-IgA in intestinal lavages. A positive cellular response of mesentheric lymph node cells and Th1/Th2 cytokine secretion in the ileon were also detected. When immunized mice were challenged with the cystogenic Me49 T. gondii strain, they displayed up to 62% reduction in brain parasite burden. Moreover, adoptive transfer of mesenteric lymph node cells from vaccinated to na\xefve mice induced significant protection against infection. These results demonstrate that this strategy that combines the administration of TgPI-1 by two different routes, intradermal priming and intranasal boost, improves protective immunity against T. gondii chronic infection in highly susceptible mice.']","[]"
"26200786","Acta tropica","2015","Dermatophytosis in patients with human immunodeficiency virus infection: clinical aspects and etiologic agents.","['Dermatophytosis in individuals with human immunodeficiency virus infection seems to manifest with atypical, multiple, or extensive lesions more frequently. In addition, there are reports of presentations with little inflammation, called anergics. Less common etiologic agents have been isolated in these individuals, such as Microsporum species. To describe clinical aspects and etiologic agents of dermatophytosis in individuals with human immunodeficiency virus (HIV) infection. Patients with clinical diagnosis of dermatophytosis underwent scarification for mycological diagnosis through direct microscopic examination and fungal isolation in culture on Sabouraud dextrose agar. Sixty individuals had a clinical hypothesis of dermatophytosis. In 20 (33.3%) of the 60 patients, dermatophytosis was confirmed through a mycological study. Tinea corporis, diagnosed in 14 patients, was the most frequent clinical form, followed by tinea unguium in 7, tinea cruris in 5, and tinea pedis in 1 patient. Most of the lesions of tinea corporis were anergic. Five patients with tinea unguium had involvement of multiple nails, with onychodystrophy as the predominant subtype. Multiple cutaneous lesions occurred in 3 patients and extensive cutaneous lesions in 4. Regarding the agent, Trichophyton rubrum was the most commonly isolated. The high occurrence of anergic skin lesions and involvement of multiple nails, especially as onychodystrophy, corroborates the hypothesis that atypical, disseminated, and more severe presentations are common in individuals with HIV infection. However, no Microsporum species was isolated even in atypical, extensive, or disseminated cases, in disagreement with previous reports. Therefore, the approach of squamous lesions in HIV-positive patients must include a mycological study, in view of the possibility of anergic dermatophytosis, to promote the introduction of a suitable therapeutic agent.']","[]"
"26200789","Acta tropica","2015","Evaluating the sterilizing effect of pyriproxyfen treated mosquito nets against Anopheles gambiae at different blood-feeding intervals.","['Pyrethroid resistant malaria vectors are widespread throughout sub-Saharan Africa and new insecticides with different modes of action are urgently needed. Pyriproxyfen is a juvenile hormone mimic that reduces fecundity and fertility of adult Anopheles mosquitoes when used as a contact insecticide. A long-lasting insecticidal net incorporating pyriproxyfen is under development. As wild, host-seeking females may succeed in blood-feeding at different intervals after initial contact with mosquito nets the aim of this study was to determine the effect that age and gonotrophic status (nulliparous or parous) and the interval between initial pyriproxyfen exposure and blood-feeding has in terms of subsequent reduced fecundity and fertility. Anopheles gambiae s.s. were exposed to pyriproxyfen LLIN for three minutes in WHO cone bioassays. Four regimens were tested with different blood-feeding intervals A-1 hour (nulliparous), B-1 hour (parous), C-24h (nulliparous), or D-120h (nulliparous) after pyriproxyfen exposure. Mosquito oviposition rate, fecundity and fertility of eggs were recorded for several days. All four treatment regimens produced levels of mortality similar to unexposed females. The overall reduction in reproductive rate of 99.9% for regimen A relative to the untreated net was primarily due to oviposition inhibition in exposed females (97%). Pyriproxyfen was equally effective against older parous mosquitoes and when blood-feeding was 24h after exposure. Regimen D produced a reduction in reproductive rate of 60.1% but this was of lesser magnitude than other regimens and was the only regimen that failed to reduce fertility of laid eggs, indicating the effects of pyriproxyfen exposure on reproduction are to some extent reversible as mosquitoes age. In an area of moderate to high mosquito net coverage a host-seeking mosquito is likely to contact a treated mosquito net before: (a) penetrating a holed net and blood-feeding shortly after exposure or, (b) be frustrated by intact nets before succeeding in blood-feeding on an unprotected individual the following night. Mosquito nets are an appropriate delivery system for pyriproxyfen, based on the large reductions in reproductive rate when blood-feeding between 1h and 24h after exposure. Combining with a pyrethroid should be an effective approach if susceptible mosquitoes are killed and resistant mosquitoes sterilized.']","[]"
"26209103","Acta tropica","2015","Early biting of the Anopheles gambiae s.s. and its challenges to vector control using insecticide treated nets in western Kenya highlands.","['Long term use of insecticides in malaria vector control has been shown to alter the behavior of vectors. Such behavioral shifts have the potential of undermining the effectiveness of insecticide-based control interventions. The effects of insecticide treated nets (ITNs) use on the composition, biting/feeding and sporozoite rates of Anopheles gambiae s.l. mosquitoes in Musilongo village, Vihiga County of western Kenya highlands were investigated. Adult mosquitoes were collected in selected sleeping spaces inside six randomly selected houses using miniature Centre for Disease Control and Prevention (CDC) light traps. Mosquito sampling in each house was conducted twice every week for 16 consecutive months (May 2010-August 2012). At each sampling a single trap was set in the selected space inside each house such that it collected mosquitoes alternatively from 18:00 to 21:00h and 21:00 to 06:00h every week. All collected mosquitoes were morphologically identified. Female Anopheles mosquitoes were classified according to their physiological status as unfed, fed, partially gravid and gravid, sorted and counted. Members of the A. gambiae complex were identified using a Polymerase chain reaction (PCR) method. Enzyme-linked-immunosorbent assay (ELISA) was used to determine blood meal sources and Plasmodium infection rates in A. gambiae s.l. mosquitoes. Blood meal tests were conducted on DNA extracted from gut contents of blood fed A. gambiae s.l. The head and thorax section of dried samples of A. gambiae s.l. were used in testing for the presence of Plasmodium falciparum (Pf) sporozoites. Overall, 735 adult female Anopheles comprising 708 [96.3%] A. gambiae s.l. and 27 [3.7%] Anopheles funestus mosquitoes were collected. A. gambiae s.l. population collected comprised, 615 [86.9%] unfed and 38 [5.4%] fed adult mosquitoes. The rest were either partially or fully gravid. The proportion of A. gambiae s.l. biting indoors within 18:00-21:00h was 15.8% (103/653) at a rate of 3.2bites per person per hour compared to 84.2% biting from 21:00-06:00h at a rate of 3.8 bites/per/h. An estimated 97.7% A. gambiae ss and 2.3% A. arabiensis constituted the indoor biting A. gambiae s.l. The population of An. gambiae s.l. biting from 18:00 to 21:00h had a Plasmodium faciparum (pf) sporozoite rate of 3.8% compared to 3.5% observed in populations biting within 21:00-06:00h. Human blood constituted 89% of An. gambiae s.l. blood meal sources. The risk of malaria transmission from 21:00 to 06:00h was approximately 5 fold the risk within 18:00-21:00h. Majority of the infective female A. gambiae s.l. adults were biting deep into the night than in the early hours of the night. Humans remain the preferred source of blood meal for A. gambiae s.s. the dominant malaria vector in the highlands. ITNs remain a fundamental control intervention against malaria transmission since female blood seekers were more during bed time than pre-bed time. Advocacy on enhanced net availability, integrity and usage in Kenyan highlands can reduce Pf transmission. Additional complementary interventions are required to control the biting and parasite transmission encountered before bed-time.']","[]"
"26209104","Acta tropica","2015","A new species of Simulium (Chirostilbia) (Diptera: Simuliidae) from Mantiqueira mountain range, southeastern Brazil.","[u'Simulium (Chirostilbia) vitribasi n. sp. from the Mantiqueira mountain range, in S\xe3o Paulo and Minas Gerais states, southeastern Brazil, is described and illustrated based on male, female, pupal and larval morphologies. The pupae of the new species is similar to the one of Simulium pertinax Kollar, one of the most voracious black fly species in the South and Southeast regions of Brazil and a target of control programs in these regions. But the pupa of the new species has a large basal fenestra in the gills that distinguishes it from all other S. (Chirostilibia) species. The other life stages of the new species also have morphological characters that distinguish it from the other species in the subgenus: male has scutum black, with patches of thick, golden hairs; female has scutum similar to that of the male, without banding or other markers, abdominal tergites I and II whitish and sternite VIII dark, heavily sclerotized; anal lobe almost as wide as long, with thin, long hairs on its outer margin; larva body cuticle has wide scale-like setae, with lobulated distal margins. Females were not observed biting humans during the fieldwork.']","[]"
"26209105","Acta tropica","2015","Epidemiological characteristics of a new focus of cutaneous leishmaniasis caused by Leishmania tropica in Settat, Morocco.","['A new emerging focus of human cutaneous leishmaniasis (HCL) caused by Leishmania tropica was identified within the province of Settat. This study was performed in order to analyze the reasons of the extension of CL in this area, and to describe the clinico-epidemiological characteristic of this emerging focus during 2007-2012. A total of 553 suspected cases of CL were diagnosed in laboratory of Settat, controlled and confirmed in reference national laboratory of leishmaniasis in Rabat. Leishmania parasite is found in 356 cases. Most of them (33.89%) were recorded in localities of Ouled Ghalem (110 cases) and Laamarcha (102 cases) of El Borouj sector. The lesions were typically small, dry and mostly located on the face and extremities. Majority of infection (25%) was recorded among children under 11 years old, and female (72%). Strains of L. tropica were identified by PCR ITS1 from positive slides and zymodeme MON-102 was typed using isoenzyme technique on starch gel electrophoresis.']","[]"
"26209106","Acta tropica","2015","Multiple dengue virus types harbored by individual mosquitoes.","['The existing knowledge on pathogenesis and aetiology of DHF establishes that Dengue Hemorrhagic Fever (DHF) and Dengue Shock Syndrome (DSS) are caused by two subsequent infections of two different serotypes of dengue affecting a common human population with a time gap. Present studies have been undertaken on 212 laboratory reared infected individual mosquitoes from larvae collected from 31 dengue endemic towns of Rajasthan, India. Type specific DEN viruses were detected from individual mosquitoes employing RT-PCR. In 78.7% of 212 infected individual mosquitoes studied, vertically transmitted multiple DENV types were observed. We report for the first time that single mosquitoes contain multiple dengue virus types.']","[]"
"26209107","Acta tropica","2015","First detection of Leishmania spp. DNA in Brazilian bats captured strictly in urban areas.","[u'Leishmania spp. is a protozoan that maintains its life cycle in domestic and wild animals and it may include bats, a population that has increased in urban environments. This study aimed to investigate the presence of Leishmania spp. in bats captured strictly in urban areas that are endemic for visceral leishmaniasis. The spleen and skin samples of 488 bats from 21 endemic cities in northwestern S\xe3o Paulo State, Brazil, were tested for the presence of Leishmania kDNA using real-time PCR. Differentiation from Trypanosoma spp. was achieved by amplifying a DNA fragment of the ribosomal RNA gene. The presence of Leishmania spp. kDNA was verified in 23.9% of bats and Trypanosoma spp. DNA was identified in 3.9%. Leishmania species differentiation revealed the presence of Leishmania amazonensis in 78.3% of the bats; L. infantum in 17.4%, and 1 sample (4.3%) showed a mix pattern of L. infantum and L. amazonensis. We also detected, for the first time, L. infantum and L. amazonensis DNA in Desmodus rotundus, the hematophagous bat. The presence of Leishmania spp. DNA in bats strictly from urban areas endemic for visceral leishmaniasis in the State of S\xe3o Paulo, Brazil indicates that these wild and abundant animals are capable of harboring Leishmania spp. in this new scenario. Due to their longevity, high dispersion capacity and adaptability to synanthropic environments, they may play a role in the maintenance of the life cycle of Leishmania parasites.']","[]"
"26215128","Acta tropica","2015","Effectiveness of hyperbaric oxygen for experimental treatment of schistosomiasis mansoni using praziquantel-free and encapsulated into liposomes: assay in adult worms and oviposition.","['The treatment of schistosomiasis depends on a single drug: praziquantel (PZQ). However, this treatment presents limitations such as low and/or erratic bioavailability that can contribute to cases of tolerance. Improvements to the available drug are urgently needed and studies with a controlled system of drug release, like liposomes, have been gaining prominence. The present study evaluated the activity and synergy between liposomal-praziquantel (lip.PZQ) and hyperbaric oxygen therapy (HBO). Mice received doses of 60 or 100mg/kg PZQ or lip.PZQ, 50 days post-infection, and after the treatment, were exposed to HBO (3 atmosphere absolute - ATA) for 1h. The viability of adult worms and oviposition were analyzed, by necropsy and Kato-Katz examination performed after 15 days of treatment. A concentration of 100mg/kg of lip.PZQ+HBO was more effective (48.0% reduction of worms, 83.3% reduction of eggs/gram of feces) and 100% of the mice had altered of oograms (indicating interruption of oviposition) compared to other treatments and to the Control group (infected and untreated). It is known that PZQ requires participation of the host immune system to complete its antischistosomal activity and that HBO is able to stimulate the immune system. The drug became more available in the body when incorporated into liposomes and, used with HBO, the HBO worked as an adjuvant. This explains the decreases of oviposition and worms recovered form hepatic portal system.']","[]"
"26215129","Acta tropica","2015","DDT and pyrethroid resistance status and laboratory evaluation of bio-efficacy of long lasting insecticide treated nets against Culex quinquefasciatus and Culex decens in Ghana.","['Nuisance from Culex mosquitoes in Ghana has a serious negative impact on the standard of living in many urban communities. In addition, a perceived lack of efficacy of long lasting insecticide treated nets (LLINs) against nuisance mosquitoes contributes to their discontinued use. This again compromises malaria control, even if Anopheles species themselves would still be susceptible to the insecticides used. Control strategies involve pyrethroid insecticides but information on Culex mosquito susceptibility to these insecticides is limited. A nationwide survey was conducted to address this problem. In adults, susceptibility to permethrin, deltamethrin and DDT as well as enzyme activity and kdr mutation were determined. Cone and tunnel bioassay were also carried out to determine the efficacy of LLINs against the mosquitoes. Culex quinquefasciatus and Culex decens were identified in the study area. Higher deltamethrin and DDT resistance and relatively low permethrin resistance were observed in both species. High enzyme activities and kdr mutations were observed in C. quinquefasciatus but not in C. decens. However, reduced efficacy of LLINs was observed in both mosquito species. This adds up to the evidence of the spread of pyrethroid resistance in mosquitoes and its negative impact on control strategies.']","[]"
"26215130","Acta tropica","2015","Real-time PCR for detection of Strongyloides stercoralis in human stool samples from Côte d'Ivoire: diagnostic accuracy, inter-laboratory comparison and patterns of hookworm co-infection.","[u""Human infections with the helminth species Strongyloides stercoralis encompass a wide clinical spectrum, ranging from asymptomatic carriage to life-threatening disease. The diagnosis of S. stercoralis is cumbersome and the sensitivity of conventional stool microscopy is low. New molecular tools have been developed to increase sensitivity. We compared the diagnostic accuracy of real-time PCR with microscopy for the detection of S. stercoralis and hookworm in human stool samples, and investigated the inter-laboratory agreement of S. stercoralis-specific real-time PCR in two European laboratories. Stool specimens from 256 randomly selected individuals in rural C\xf4te d'Ivoire were examined using three microscopic techniques (i.e. Kato-Katz, Koga agar plate (KAP) and Baermann (BM)). Additionally, ethanol-fixed stool aliquots were subjected to molecular diagnosis. The prevalence of S. stercoralis and hookworm infection was 21.9% and 52.0%, respectively, whilst co-infections were detected in 35 (13.7%) participants. The diagnostic agreement between real-time PCR and microscopy was excellent when both KAP and BM tested positive for S. stercoralis, but was considerably lower when only one microscopic technique was positive. The sensitivity of KAP, BM and real-time PCR for detection of S. stercoralis as compared to a combination of all diagnostic techniques was 21.4%, 37.5% and 76.8%, respectively. The inter-laboratory agreement of S. stercoralis-specific PCR was substantial (\u03ba=0.63, p<0.001). We conclude that a combination of real-time PCR and stool microscopy shows high accuracy for S. stercoralis diagnosis. Besides high sensitivity, PCR may also enhance specificity by reducing microscopic misdiagnosis of morphologically similar helminth larvae (i.e. hookworm and S. stercoralis) in settings where both helminth species co-exist.""]","[]"
"26232655","Acta tropica","2015","Little known chewing lice (Phthiraptera) infesting crab plover Dromas ardeola Paykull, 1805 (Charadriiformes: Dromadidae) from the Red Sea.","['Scanty information is available for many species of chewing lice of marine birds. Through this work we investigated one of most characteristic marine bird for chewing lice. Seven individuals of crab plovers Dromas ardeola Paykull, 1805 were trapped using standard mist nets on Humr Island in Farasan Archipelago, Saudi Arabia. Two species of chewing lice were found to infest these birds: Actornithophilus ardeolae Timmermann, 1954 of suborder Amblycera and Quadraceps brunneus (Nitzsch in Giebel, 1866) of suborder Ischnocera. Diagnostic characters, data of specimens examined, high definition photos and host distribution map are provided through this paper.']","[]"
"26232657","Acta tropica","2015","Natural infection of bats with Leishmania in Ethiopia.","['The leishmaniases, a group of diseases with a worldwide-distribution, are caused by different species of Leishmania parasites. Both cutaneous and visceral leishmaniasis remain important public health problems in Ethiopia. Epidemiological cycles of these protozoans involve various sand fly (Diptera: Psychodidae) vectors and mammalian hosts, including humans. In recent years, Leishmania infections in bats have been reported in the New World countries endemic to leishmaniasis. The aim of this study was to survey natural Leishmania infection in bats collected from various regions of Ethiopia. Total DNA was isolated from spleens of 163 bats belonging to 23 species and 18 genera. Leishmania infection was detected by real-time (RT) PCR targeting a kinetoplast (k) DNA and internal transcribed spacer one (ITS1) gene of the parasite. Detection was confirmed by sequencing of the PCR products. Leishmania kDNA was detected in eight (4.9%) bats; four of them had been captured in the Aba-Roba and Awash-Methara regions that are endemic for leishmaniasis, while the other four specimens originated from non-endemic localities of Metu, Bedele and Masha. Leishmania isolates from two bats were confirmed by ITS1 PCR to be Leishmania tropica and Leishmania major, isolated from two individual bats, Cardioderma cor and Nycteris hispida, respectively. These results represent the first confirmed observation of natural infection of bats with the Old World Leishmania. Hence, bats should be considered putative hosts of Leishmania spp. affecting humans with a significant role in the transmission.']","[]"
"26238982","Acta tropica","2015","Detection of parasite-specific IgG and IgA in paired serum and saliva samples for diagnosis of human strongyloidiasis in northern Paraná state, Brazil.","[u'Human strongyloidiasis is an infection caused by the helminth Strongyloides stercoralis that can be fatal, especially in immunosuppressed patients. The aim of this study is to evaluate parasite-specific IgG and IgA levels using S. venezuelensis third-stage (L3) infective larvae alkaline extract as a heterologous antigen by ELISA in paired serum and saliva samples with improved sensitivity and specificity. Individuals from northern Paran\xe1 state, Brazil were divided into three groups: 30 patients copropositive for S. stercoralis (Group I); 30 clinically healthy individuals (Group II); and 30 patients copropositive for other parasites (Group III). The area under ROC curve (AUC), an overall index of diagnostic accuracy, and Kappa index were calculated. Data were analyzed using analysis of variance (ANOVA) followed by a Kruskal-Wallis test. Probability (p) values of <0.05 were regarded as significant. In Group I, IgG was detected in 96.7% serum and in 6.7% saliva samples. IgG was not detected in Group II. In Group III, cross-reactivity was observed for serum IgG in 26.7% and in 6.7% for saliva samples. In Group I, IgA was detected in 76.7% serum and 56.7% saliva samples. In Group II, 3.3% were positive for IgA in serum, whereas IgA was not detected in any saliva samples. Group III showed 6.7% serum and 26.7% saliva-positive samples. The sensitivity values for detection of IgG and IgA in serum samples were 96.7% and 76.7%, respectively. In saliva samples, the sensitivity values for detection of IgG and IgA were 6.7% and 56.7%, respectively. The specificity value was 100% for the detection of IgG in serum and for detection of IgG and IgA in saliva, and 96.7% for detection of IgA in serum samples. The proper choice of immunological diagnosis to supplement parasitological methods is essential to estimate the true prevalence of the parasite, and will permit analysis of population immune response profiles, particularly in northern Paran\xe1 state, where there are no previous reports.']","[]"
"26259816","Acta tropica","2015","Effects of fish cues on mosquito larvae development.","['We investigated the effects of predator-released kairomones on life history traits of larval Culex pipiens (Linnaeus). We compared the development time and survival of sibling larvae, reared in either water conditioned by the presence of Gambusia affinis (Baird and Girard) or fishless control-water. Our results indicate that larvae developing in fish-conditioned water (FCW) pupated faster than larvae in fishless-control water. The effect of FCW on larval survival was evident only in females. Surprisingly, FCW increased female survival. In both development-time and survival, boiling the water eliminated the FCW effect, supporting our hypothesis that fish conditioning is based on kairomones. Accelerated metamorphosis in response to predator released kairomones, evident in our results, is a rarely described phenomenon. Intuitively, when exposed to predator associated signals, aquatic larvae should metamorphose earlier to escape the higher risk of predation. However, theoretical models predict this outcome only under specific conditions. Indeed, longer - rather than shorter - time to metamorphosis is usually observed in response to predation risk. We argue that the response of larval mosquitoes to predation risk is context-dependent. Shortening larval development time may not be an exceptional response, but rather represents a part of a response spectrum that depends on the level of predation risk and resource abundance.']","[]"
"26259817","Acta tropica","2015","Diversity and abundance of mosquitoes (Diptera:Culicidae) in an urban park: larval habitats and temporal variation.","[u'Urban parks are areas designated for human recreation but also serve as shelter and refuge for populations of several species of native fauna, both migratory and introduced. In Brazil, the effect of annual climate variations on Aedes aegypti and dengue epidemics in large cities like S\xe3o Paulo is well known, but little is known about how such variations can affect the diversity of mosquito vectors in urban parks and the risk of disease transmission by these vectors. This study investigates the influence of larval habitats and seasonal factors on the diversity and abundance of Culicidae fauna in Anhanguera Park, one of the largest remaining green areas in the city of S\xe3o Paulo. Species composition and richness and larval habitats were identified. Seasonality (cold-dry and hot-rainy periods) and year were considered as explanatory variables and the models selection approach was developed to investigate the relationship of these variables with mosquito diversity and abundance. A total of 11,036 specimens from 57 taxa distributed in 13 genera were collected. Culex nigripalpus, Cx. quinquefasciatus and Aedes albopictus were the most abundant species. Bamboo internodes and artificial breeding sites showed higher abundance, while ponds and puddles showed greater richness. Significant relationships were observed between abundance and seasonality, with a notable increase in the mosquitos abundance in the warm-rainy periods. The Shannon and Berger-Parker indices were related with interaction between seasonality and year, however separately these predictors showed no relationship with ones. The increased abundance of mosquitoes in warm-rainy months and the fact that some of the species are epidemiologically important increase not only the risk of pathogen transmission to people who frequent urban parks but also the nuisance represented by insect bites. The findings of this study highlight the importance of knowledge of culicid ecology in green areas in urban environments.']","[]"
"26277067","Acta tropica","2015","Genetic and clinical characterization of canine leishmaniasis caused by Leishmania (Leishmania) infantum in northeastern Argentina.","[u'Leishmaniases comprise zoonotic diseases caused by protozoan flagellates of the Leishmania genus. They are endemic to South America, and the visceral form has been recently reported in Argentina. Dogs can play different roles in the Leishmania transmission cycles, depending mainly on the species of parasite involved. Here we focused on the clinical characterization of canine leishmaniasis (CanL) in Northeast Argentina and on the molecular typing of its etiological agent. The nested polymerase chain reaction and sequence analysis of the Leishmania cytochrome b (cyt b) gene was performed on DNA templates purified from lymph nodes, bone marrow or spleen aspirates obtained from 48 dogs previously diagnosed by the observation of Leishmania amastigotes on smears from these aspirates. Their clinical and epidemiological data were also recorded. Systemic abnormalities were observed in 46 subjects (95.8%), most frequently lymphadenopathy, and emaciation (89.6 and 75%). Furthermore, 87% also presented tegumentary abnormalities, such as alopecia (54.2%) or secondary skin lesions (47.9%), among others. Twenty three dogs were positive for cyt b amplification. The sequence analysis showed the presence of two genotypes, LiA1 and LiA2, assigned to Leishmania (Leishmania) infantum, with 99.9 and 100% homology with the reference strain MHOM/TN/80/IPT1 respectively. LiA1 was identified in 18 cases (78.3%) and LiA2 in five (21.7%). Two cyt b variants of L. (L.) infantum were incriminated as the causative agents of CanL cases from three cities: Posadas, Garup\xe1, and Ituzaing\xf3. All three cities are located in the northeastern area of the country, where these parasites seem to be spreading in urban areas.']","[]"
"26432299","American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics","2015","Dr Edgar R. R. Parker: his time and now.","[]","[]"
"26432300","American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics","2015","The cleft child.","[]","[]"
"26432301","American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics","2015","Matched, equal, equipoise.","[]","[]"
"26432302","American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics","2015","Postsurgical volumetric airway changes in 2-jaw orthognathic surgery patients.","[]","[]"
"26432303","American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics","2015","Authors' response.","[]","[]"
"26432304","American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics","2015","The 101st man of influence.","[]","[]"
